date,city,driving_waze,state
2021-11-07,Johor Bahru,-12.0,Johor
2021-11-08,Johor Bahru,-5.0,Johor
2021-11-09,Johor Bahru,-6.0,Johor
2021-11-10,Johor Bahru,-6.0,Johor
2021-11-11,Johor Bahru,-6.0,Johor
2021-11-12,Johor Bahru,-11.0,Johor
2021-11-13,Johor Bahru,-21.0,Johor
2021-11-14,Johor Bahru,-12.0,Johor
2021-11-15,Johor Bahru,-6.0,Johor
2021-11-16,Johor Bahru,-9.0,Johor
2021-11-17,Johor Bahru,0.0,Johor
2021-11-18,Johor Bahru,-14.000000000000002,Johor
2021-11-19,Johor Bahru,-27.0,Johor
2021-11-20,Johor Bahru,-26.0,Johor
2021-11-21,Johor Bahru,-21.0,Johor
2021-11-22,Johor Bahru,-7.000000000000001,Johor
2021-11-23,Johor Bahru,-15.0,Johor
2021-11-24,Johor Bahru,-5.0,Johor
2021-11-25,Johor Bahru,-11.0,Johor
2021-11-26,Johor Bahru,-4.0,Johor
2021-11-27,Johor Bahru,-14.000000000000002,Johor
2021-11-28,Johor Bahru,-9.0,Johor
2021-11-29,Johor Bahru,-11.0,Johor
2021-11-30,Johor Bahru,-16.0,Johor
2021-12-01,Johor Bahru,-9.0,Johor
2021-12-02,Johor Bahru,-7.000000000000001,Johor
2021-12-03,Johor Bahru,-4.0,Johor
2021-12-04,Johor Bahru,-6.0,Johor
2021-12-05,Johor Bahru,-3.0,Johor
2021-12-06,Johor Bahru,2.0,Johor
2021-12-07,Johor Bahru,-3.0,Johor
2021-12-08,Johor Bahru,8.0,Johor
2021-12-09,Johor Bahru,7.000000000000001,Johor
2021-12-10,Johor Bahru,3.0,Johor
2021-12-11,Johor Bahru,3.0,Johor
2021-12-12,Johor Bahru,13.0,Johor
2021-12-13,Johor Bahru,13.0,Johor
2021-12-14,Johor Bahru,7.000000000000001,Johor
2021-12-15,Johor Bahru,13.0,Johor
2021-12-16,Johor Bahru,-3.0,Johor
2021-12-18,Johor Bahru,-9.0,Johor
2021-12-19,Johor Bahru,1.0,Johor
2021-12-20,Johor Bahru,11.0,Johor
2021-12-21,Johor Bahru,1.0,Johor
2021-12-22,Johor Bahru,4.0,Johor
2021-12-23,Johor Bahru,8.0,Johor
2021-12-24,Johor Bahru,13.0,Johor
2021-12-25,Johor Bahru,-4.0,Johor
2021-12-26,Johor Bahru,7.000000000000001,Johor
2021-12-27,Johor Bahru,12.0,Johor
2021-12-28,Johor Bahru,9.0,Johor
2021-12-29,Johor Bahru,16.0,Johor
2021-12-30,Johor Bahru,12.0,Johor
2021-12-31,Johor Bahru,21.0,Johor
2022-01-01,Johor Bahru,-12.0,Johor
2022-01-02,Johor Bahru,-12.0,Johor
2022-01-03,Johor Bahru,2.0,Johor
2022-01-04,Johor Bahru,0.0,Johor
2022-01-05,Johor Bahru,-2.0,Johor
2022-01-06,Johor Bahru,0.0,Johor
2022-01-07,Johor Bahru,-4.0,Johor
2022-01-08,Johor Bahru,-4.0,Johor
2022-01-09,Johor Bahru,0.0,Johor
2022-01-10,Johor Bahru,9.0,Johor
2022-01-11,Johor Bahru,5.0,Johor
2022-01-12,Johor Bahru,12.0,Johor
2022-01-13,Johor Bahru,3.0,Johor
2022-01-14,Johor Bahru,-6.0,Johor
2022-01-15,Johor Bahru,-6.0,Johor
2022-01-16,Johor Bahru,-10.0,Johor
2022-01-17,Johor Bahru,7.000000000000001,Johor
2022-01-18,Johor Bahru,-5.0,Johor
2022-01-19,Johor Bahru,5.0,Johor
2022-01-20,Johor Bahru,7.000000000000001,Johor
2022-01-21,Johor Bahru,4.0,Johor
2022-01-22,Johor Bahru,4.0,Johor
2022-01-23,Johor Bahru,-1.0,Johor
2022-01-24,Johor Bahru,8.0,Johor
2022-01-25,Johor Bahru,9.0,Johor
2022-01-26,Johor Bahru,4.0,Johor
2020-03-01,Kuala Lumpur,7.000000000000001,Kuala Lumpur
2020-03-02,Kuala Lumpur,2.0,Kuala Lumpur
2020-03-03,Kuala Lumpur,0.0,Kuala Lumpur
2020-03-04,Kuala Lumpur,0.0,Kuala Lumpur
2020-03-05,Kuala Lumpur,-2.0,Kuala Lumpur
2020-03-06,Kuala Lumpur,-5.0,Kuala Lumpur
2020-03-07,Kuala Lumpur,-4.0,Kuala Lumpur
2020-03-08,Kuala Lumpur,1.0,Kuala Lumpur
2020-03-09,Kuala Lumpur,-1.0,Kuala Lumpur
2020-03-10,Kuala Lumpur,-2.0,Kuala Lumpur
2020-03-11,Kuala Lumpur,-4.0,Kuala Lumpur
2020-03-12,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2020-03-13,Kuala Lumpur,-10.0,Kuala Lumpur
2020-03-14,Kuala Lumpur,-16.0,Kuala Lumpur
2020-03-15,Kuala Lumpur,-12.0,Kuala Lumpur
2020-03-16,Kuala Lumpur,-12.0,Kuala Lumpur
2020-03-17,Kuala Lumpur,-5.0,Kuala Lumpur
2020-03-18,Kuala Lumpur,-64.0,Kuala Lumpur
2020-03-19,Kuala Lumpur,-75.0,Kuala Lumpur
2020-03-20,Kuala Lumpur,-80.0,Kuala Lumpur
2020-03-21,Kuala Lumpur,-83.0,Kuala Lumpur
2020-03-22,Kuala Lumpur,-88.0,Kuala Lumpur
2020-03-23,Kuala Lumpur,-83.0,Kuala Lumpur
2020-03-24,Kuala Lumpur,-83.0,Kuala Lumpur
2020-03-25,Kuala Lumpur,-82.0,Kuala Lumpur
2020-03-26,Kuala Lumpur,-81.0,Kuala Lumpur
2020-03-27,Kuala Lumpur,-83.0,Kuala Lumpur
2020-03-28,Kuala Lumpur,-87.0,Kuala Lumpur
2020-03-29,Kuala Lumpur,-86.0,Kuala Lumpur
2020-03-30,Kuala Lumpur,-81.0,Kuala Lumpur
2020-03-31,Kuala Lumpur,-81.0,Kuala Lumpur
2020-04-01,Kuala Lumpur,-82.0,Kuala Lumpur
2020-04-02,Kuala Lumpur,-84.0,Kuala Lumpur
2020-04-03,Kuala Lumpur,-86.0,Kuala Lumpur
2020-04-04,Kuala Lumpur,-89.0,Kuala Lumpur
2020-04-05,Kuala Lumpur,-88.0,Kuala Lumpur
2020-04-06,Kuala Lumpur,-83.0,Kuala Lumpur
2020-04-07,Kuala Lumpur,-82.0,Kuala Lumpur
2020-04-08,Kuala Lumpur,-84.0,Kuala Lumpur
2020-04-09,Kuala Lumpur,-84.0,Kuala Lumpur
2020-04-10,Kuala Lumpur,-86.0,Kuala Lumpur
2020-04-11,Kuala Lumpur,-87.0,Kuala Lumpur
2020-04-12,Kuala Lumpur,-87.0,Kuala Lumpur
2020-04-13,Kuala Lumpur,-81.0,Kuala Lumpur
2020-04-14,Kuala Lumpur,-81.0,Kuala Lumpur
2020-04-15,Kuala Lumpur,-82.0,Kuala Lumpur
2020-04-16,Kuala Lumpur,-83.0,Kuala Lumpur
2020-04-17,Kuala Lumpur,-84.0,Kuala Lumpur
2020-04-18,Kuala Lumpur,-87.0,Kuala Lumpur
2020-04-19,Kuala Lumpur,-87.0,Kuala Lumpur
2020-04-20,Kuala Lumpur,-80.0,Kuala Lumpur
2020-04-21,Kuala Lumpur,-81.0,Kuala Lumpur
2020-04-22,Kuala Lumpur,-82.0,Kuala Lumpur
2020-04-23,Kuala Lumpur,-81.0,Kuala Lumpur
2020-04-24,Kuala Lumpur,-84.0,Kuala Lumpur
2020-04-25,Kuala Lumpur,-86.0,Kuala Lumpur
2020-04-26,Kuala Lumpur,-86.0,Kuala Lumpur
2020-04-27,Kuala Lumpur,-79.0,Kuala Lumpur
2020-04-28,Kuala Lumpur,-79.0,Kuala Lumpur
2020-04-29,Kuala Lumpur,-80.0,Kuala Lumpur
2020-04-30,Kuala Lumpur,-79.0,Kuala Lumpur
2020-05-01,Kuala Lumpur,-86.0,Kuala Lumpur
2020-05-02,Kuala Lumpur,-84.0,Kuala Lumpur
2020-05-03,Kuala Lumpur,-81.0,Kuala Lumpur
2020-05-04,Kuala Lumpur,-64.0,Kuala Lumpur
2020-05-05,Kuala Lumpur,-63.0,Kuala Lumpur
2020-05-06,Kuala Lumpur,-64.0,Kuala Lumpur
2020-05-07,Kuala Lumpur,-73.0,Kuala Lumpur
2020-05-08,Kuala Lumpur,-66.0,Kuala Lumpur
2020-05-09,Kuala Lumpur,-68.0,Kuala Lumpur
2020-05-10,Kuala Lumpur,-67.0,Kuala Lumpur
2020-05-11,Kuala Lumpur,-65.0,Kuala Lumpur
2020-05-12,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2020-05-13,Kuala Lumpur,-54.0,Kuala Lumpur
2020-05-14,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2020-05-15,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2020-05-16,Kuala Lumpur,-62.0,Kuala Lumpur
2020-05-17,Kuala Lumpur,-62.0,Kuala Lumpur
2020-05-18,Kuala Lumpur,-47.0,Kuala Lumpur
2020-05-19,Kuala Lumpur,-47.0,Kuala Lumpur
2020-05-20,Kuala Lumpur,-46.0,Kuala Lumpur
2020-05-21,Kuala Lumpur,-48.0,Kuala Lumpur
2020-05-22,Kuala Lumpur,-50.0,Kuala Lumpur
2020-05-23,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2020-05-24,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2020-05-25,Kuala Lumpur,-64.0,Kuala Lumpur
2020-05-26,Kuala Lumpur,-62.0,Kuala Lumpur
2020-05-27,Kuala Lumpur,-53.0,Kuala Lumpur
2020-05-28,Kuala Lumpur,-51.0,Kuala Lumpur
2020-05-29,Kuala Lumpur,-53.0,Kuala Lumpur
2020-05-30,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2020-05-31,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2020-06-01,Kuala Lumpur,-42.0,Kuala Lumpur
2020-06-02,Kuala Lumpur,-42.0,Kuala Lumpur
2020-06-03,Kuala Lumpur,-43.0,Kuala Lumpur
2020-06-04,Kuala Lumpur,-46.0,Kuala Lumpur
2020-06-05,Kuala Lumpur,-48.0,Kuala Lumpur
2020-06-06,Kuala Lumpur,-49.0,Kuala Lumpur
2020-06-07,Kuala Lumpur,-51.0,Kuala Lumpur
2020-06-08,Kuala Lumpur,-52.0,Kuala Lumpur
2020-06-09,Kuala Lumpur,-34.0,Kuala Lumpur
2020-06-10,Kuala Lumpur,-29.0,Kuala Lumpur
2020-06-11,Kuala Lumpur,-29.0,Kuala Lumpur
2020-06-12,Kuala Lumpur,-37.0,Kuala Lumpur
2020-06-13,Kuala Lumpur,-37.0,Kuala Lumpur
2020-06-14,Kuala Lumpur,-31.0,Kuala Lumpur
2020-06-15,Kuala Lumpur,-23.0,Kuala Lumpur
2020-06-16,Kuala Lumpur,-25.0,Kuala Lumpur
2020-06-17,Kuala Lumpur,-27.0,Kuala Lumpur
2020-06-18,Kuala Lumpur,-28.000000000000004,Kuala Lumpur
2020-06-19,Kuala Lumpur,-29.0,Kuala Lumpur
2020-06-20,Kuala Lumpur,-33.0,Kuala Lumpur
2020-06-21,Kuala Lumpur,-24.0,Kuala Lumpur
2020-06-22,Kuala Lumpur,-22.0,Kuala Lumpur
2020-06-23,Kuala Lumpur,-20.0,Kuala Lumpur
2020-06-24,Kuala Lumpur,-22.0,Kuala Lumpur
2020-06-25,Kuala Lumpur,-24.0,Kuala Lumpur
2020-06-26,Kuala Lumpur,-25.0,Kuala Lumpur
2020-06-27,Kuala Lumpur,-25.0,Kuala Lumpur
2020-06-28,Kuala Lumpur,-21.0,Kuala Lumpur
2020-06-29,Kuala Lumpur,-17.0,Kuala Lumpur
2020-06-30,Kuala Lumpur,-17.0,Kuala Lumpur
2020-07-01,Kuala Lumpur,-18.0,Kuala Lumpur
2020-07-02,Kuala Lumpur,-20.0,Kuala Lumpur
2020-07-03,Kuala Lumpur,-20.0,Kuala Lumpur
2020-07-04,Kuala Lumpur,-19.0,Kuala Lumpur
2020-07-05,Kuala Lumpur,-14.000000000000002,Kuala Lumpur
2020-07-06,Kuala Lumpur,-12.0,Kuala Lumpur
2020-07-07,Kuala Lumpur,-13.0,Kuala Lumpur
2020-07-08,Kuala Lumpur,-15.0,Kuala Lumpur
2020-07-09,Kuala Lumpur,-17.0,Kuala Lumpur
2020-07-10,Kuala Lumpur,-21.0,Kuala Lumpur
2020-07-11,Kuala Lumpur,-16.0,Kuala Lumpur
2020-07-12,Kuala Lumpur,-11.0,Kuala Lumpur
2020-07-13,Kuala Lumpur,-11.0,Kuala Lumpur
2020-07-14,Kuala Lumpur,-20.0,Kuala Lumpur
2020-07-15,Kuala Lumpur,-17.0,Kuala Lumpur
2020-07-16,Kuala Lumpur,-17.0,Kuala Lumpur
2020-07-17,Kuala Lumpur,-16.0,Kuala Lumpur
2020-07-18,Kuala Lumpur,-17.0,Kuala Lumpur
2020-07-19,Kuala Lumpur,-13.0,Kuala Lumpur
2020-07-20,Kuala Lumpur,-15.0,Kuala Lumpur
2020-07-21,Kuala Lumpur,-11.0,Kuala Lumpur
2020-07-22,Kuala Lumpur,-13.0,Kuala Lumpur
2020-07-23,Kuala Lumpur,-13.0,Kuala Lumpur
2020-07-24,Kuala Lumpur,-14.000000000000002,Kuala Lumpur
2020-07-25,Kuala Lumpur,-13.0,Kuala Lumpur
2020-07-26,Kuala Lumpur,-10.0,Kuala Lumpur
2020-07-27,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2020-07-28,Kuala Lumpur,-6.0,Kuala Lumpur
2020-07-29,Kuala Lumpur,-3.0,Kuala Lumpur
2020-07-30,Kuala Lumpur,-12.0,Kuala Lumpur
2020-07-31,Kuala Lumpur,-40.0,Kuala Lumpur
2020-08-01,Kuala Lumpur,-30.0,Kuala Lumpur
2020-08-02,Kuala Lumpur,-9.0,Kuala Lumpur
2020-08-03,Kuala Lumpur,-2.0,Kuala Lumpur
2020-08-04,Kuala Lumpur,-6.0,Kuala Lumpur
2020-08-05,Kuala Lumpur,-8.0,Kuala Lumpur
2020-08-06,Kuala Lumpur,-11.0,Kuala Lumpur
2020-08-07,Kuala Lumpur,-12.0,Kuala Lumpur
2020-08-08,Kuala Lumpur,-10.0,Kuala Lumpur
2020-08-09,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2020-08-10,Kuala Lumpur,-6.0,Kuala Lumpur
2020-08-11,Kuala Lumpur,-6.0,Kuala Lumpur
2020-08-12,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2020-08-13,Kuala Lumpur,-10.0,Kuala Lumpur
2020-08-14,Kuala Lumpur,-11.0,Kuala Lumpur
2020-08-15,Kuala Lumpur,-10.0,Kuala Lumpur
2020-08-16,Kuala Lumpur,-9.0,Kuala Lumpur
2020-08-17,Kuala Lumpur,-6.0,Kuala Lumpur
2020-08-18,Kuala Lumpur,-6.0,Kuala Lumpur
2020-08-19,Kuala Lumpur,2.0,Kuala Lumpur
2020-08-20,Kuala Lumpur,-20.0,Kuala Lumpur
2020-08-21,Kuala Lumpur,-31.0,Kuala Lumpur
2020-08-22,Kuala Lumpur,-15.0,Kuala Lumpur
2020-08-23,Kuala Lumpur,-6.0,Kuala Lumpur
2020-08-24,Kuala Lumpur,-3.0,Kuala Lumpur
2020-08-25,Kuala Lumpur,-5.0,Kuala Lumpur
2020-08-26,Kuala Lumpur,-5.0,Kuala Lumpur
2020-08-27,Kuala Lumpur,-4.0,Kuala Lumpur
2020-08-28,Kuala Lumpur,-8.0,Kuala Lumpur
2020-08-29,Kuala Lumpur,-19.0,Kuala Lumpur
2020-08-30,Kuala Lumpur,4.0,Kuala Lumpur
2020-08-31,Kuala Lumpur,-3.0,Kuala Lumpur
2020-09-01,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-02,Kuala Lumpur,-4.0,Kuala Lumpur
2020-09-03,Kuala Lumpur,-3.0,Kuala Lumpur
2020-09-04,Kuala Lumpur,-4.0,Kuala Lumpur
2020-09-05,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-06,Kuala Lumpur,0.0,Kuala Lumpur
2020-09-07,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-08,Kuala Lumpur,0.0,Kuala Lumpur
2020-09-09,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-10,Kuala Lumpur,-3.0,Kuala Lumpur
2020-09-11,Kuala Lumpur,-4.0,Kuala Lumpur
2020-09-12,Kuala Lumpur,-2.0,Kuala Lumpur
2020-09-13,Kuala Lumpur,-3.0,Kuala Lumpur
2020-09-14,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-15,Kuala Lumpur,10.0,Kuala Lumpur
2020-09-16,Kuala Lumpur,-10.0,Kuala Lumpur
2020-09-17,Kuala Lumpur,-5.0,Kuala Lumpur
2020-09-18,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2020-09-19,Kuala Lumpur,-4.0,Kuala Lumpur
2020-09-20,Kuala Lumpur,1.0,Kuala Lumpur
2020-09-21,Kuala Lumpur,1.0,Kuala Lumpur
2020-09-22,Kuala Lumpur,0.0,Kuala Lumpur
2020-09-23,Kuala Lumpur,-6.0,Kuala Lumpur
2020-09-24,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-25,Kuala Lumpur,-2.0,Kuala Lumpur
2020-09-26,Kuala Lumpur,1.0,Kuala Lumpur
2020-09-27,Kuala Lumpur,6.0,Kuala Lumpur
2020-09-28,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-29,Kuala Lumpur,-1.0,Kuala Lumpur
2020-09-30,Kuala Lumpur,-2.0,Kuala Lumpur
2020-10-01,Kuala Lumpur,-13.0,Kuala Lumpur
2020-10-02,Kuala Lumpur,-11.0,Kuala Lumpur
2020-10-03,Kuala Lumpur,-13.0,Kuala Lumpur
2020-10-04,Kuala Lumpur,-10.0,Kuala Lumpur
2020-10-05,Kuala Lumpur,-10.0,Kuala Lumpur
2020-10-06,Kuala Lumpur,-8.0,Kuala Lumpur
2020-10-07,Kuala Lumpur,-11.0,Kuala Lumpur
2020-10-08,Kuala Lumpur,-13.0,Kuala Lumpur
2020-10-09,Kuala Lumpur,-17.0,Kuala Lumpur
2020-10-10,Kuala Lumpur,-17.0,Kuala Lumpur
2020-10-11,Kuala Lumpur,-15.0,Kuala Lumpur
2020-10-12,Kuala Lumpur,-10.0,Kuala Lumpur
2020-10-13,Kuala Lumpur,3.0,Kuala Lumpur
2020-10-14,Kuala Lumpur,-51.0,Kuala Lumpur
2020-10-15,Kuala Lumpur,-49.0,Kuala Lumpur
2020-10-16,Kuala Lumpur,-53.0,Kuala Lumpur
2020-10-17,Kuala Lumpur,-59.0,Kuala Lumpur
2020-10-18,Kuala Lumpur,-60.0,Kuala Lumpur
2020-10-19,Kuala Lumpur,-41.0,Kuala Lumpur
2020-10-20,Kuala Lumpur,-40.0,Kuala Lumpur
2020-10-21,Kuala Lumpur,-38.0,Kuala Lumpur
2020-10-22,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2020-10-23,Kuala Lumpur,-54.0,Kuala Lumpur
2020-10-24,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2020-10-25,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2020-10-26,Kuala Lumpur,-43.0,Kuala Lumpur
2020-10-27,Kuala Lumpur,-41.0,Kuala Lumpur
2020-10-28,Kuala Lumpur,-39.0,Kuala Lumpur
2020-10-29,Kuala Lumpur,-53.0,Kuala Lumpur
2020-10-30,Kuala Lumpur,-44.0,Kuala Lumpur
2020-10-31,Kuala Lumpur,-48.0,Kuala Lumpur
2020-11-01,Kuala Lumpur,-47.0,Kuala Lumpur
2020-11-02,Kuala Lumpur,-38.0,Kuala Lumpur
2020-11-03,Kuala Lumpur,-36.0,Kuala Lumpur
2020-11-04,Kuala Lumpur,-39.0,Kuala Lumpur
2020-11-05,Kuala Lumpur,-41.0,Kuala Lumpur
2020-11-06,Kuala Lumpur,-41.0,Kuala Lumpur
2020-11-07,Kuala Lumpur,-40.0,Kuala Lumpur
2020-11-08,Kuala Lumpur,-44.0,Kuala Lumpur
2020-11-09,Kuala Lumpur,-35.0,Kuala Lumpur
2020-11-10,Kuala Lumpur,-36.0,Kuala Lumpur
2020-11-11,Kuala Lumpur,-33.0,Kuala Lumpur
2020-11-12,Kuala Lumpur,-36.0,Kuala Lumpur
2020-11-13,Kuala Lumpur,-36.0,Kuala Lumpur
2020-11-14,Kuala Lumpur,-48.0,Kuala Lumpur
2020-11-15,Kuala Lumpur,-45.0,Kuala Lumpur
2020-11-16,Kuala Lumpur,-34.0,Kuala Lumpur
2020-11-17,Kuala Lumpur,-33.0,Kuala Lumpur
2020-11-18,Kuala Lumpur,-35.0,Kuala Lumpur
2020-11-19,Kuala Lumpur,-37.0,Kuala Lumpur
2020-11-20,Kuala Lumpur,-37.0,Kuala Lumpur
2020-11-21,Kuala Lumpur,-41.0,Kuala Lumpur
2020-11-22,Kuala Lumpur,-41.0,Kuala Lumpur
2020-11-23,Kuala Lumpur,-32.0,Kuala Lumpur
2020-11-24,Kuala Lumpur,-32.0,Kuala Lumpur
2020-11-25,Kuala Lumpur,-32.0,Kuala Lumpur
2020-11-26,Kuala Lumpur,-34.0,Kuala Lumpur
2020-11-27,Kuala Lumpur,-34.0,Kuala Lumpur
2020-11-28,Kuala Lumpur,-35.0,Kuala Lumpur
2020-11-29,Kuala Lumpur,-36.0,Kuala Lumpur
2020-11-30,Kuala Lumpur,-28.000000000000004,Kuala Lumpur
2020-12-01,Kuala Lumpur,-26.0,Kuala Lumpur
2020-12-02,Kuala Lumpur,-28.000000000000004,Kuala Lumpur
2020-12-03,Kuala Lumpur,-31.0,Kuala Lumpur
2020-12-04,Kuala Lumpur,-30.0,Kuala Lumpur
2020-12-05,Kuala Lumpur,-28.000000000000004,Kuala Lumpur
2020-12-06,Kuala Lumpur,-30.0,Kuala Lumpur
2020-12-07,Kuala Lumpur,-23.0,Kuala Lumpur
2020-12-08,Kuala Lumpur,-20.0,Kuala Lumpur
2020-12-09,Kuala Lumpur,-21.0,Kuala Lumpur
2020-12-10,Kuala Lumpur,-20.0,Kuala Lumpur
2020-12-11,Kuala Lumpur,-21.0,Kuala Lumpur
2020-12-12,Kuala Lumpur,-27.0,Kuala Lumpur
2020-12-13,Kuala Lumpur,-19.0,Kuala Lumpur
2020-12-14,Kuala Lumpur,-17.0,Kuala Lumpur
2020-12-15,Kuala Lumpur,-15.0,Kuala Lumpur
2020-12-16,Kuala Lumpur,-18.0,Kuala Lumpur
2020-12-17,Kuala Lumpur,-18.0,Kuala Lumpur
2020-12-18,Kuala Lumpur,-16.0,Kuala Lumpur
2020-12-19,Kuala Lumpur,-19.0,Kuala Lumpur
2020-12-20,Kuala Lumpur,-17.0,Kuala Lumpur
2020-12-21,Kuala Lumpur,-9.0,Kuala Lumpur
2020-12-22,Kuala Lumpur,-8.0,Kuala Lumpur
2020-12-23,Kuala Lumpur,-6.0,Kuala Lumpur
2020-12-24,Kuala Lumpur,1.0,Kuala Lumpur
2020-12-25,Kuala Lumpur,-33.0,Kuala Lumpur
2020-12-26,Kuala Lumpur,-28.000000000000004,Kuala Lumpur
2020-12-27,Kuala Lumpur,-15.0,Kuala Lumpur
2020-12-28,Kuala Lumpur,-11.0,Kuala Lumpur
2020-12-29,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2020-12-30,Kuala Lumpur,-5.0,Kuala Lumpur
2020-12-31,Kuala Lumpur,6.0,Kuala Lumpur
2021-01-01,Kuala Lumpur,-37.0,Kuala Lumpur
2021-01-02,Kuala Lumpur,-27.0,Kuala Lumpur
2021-01-03,Kuala Lumpur,-21.0,Kuala Lumpur
2021-01-04,Kuala Lumpur,-15.0,Kuala Lumpur
2021-01-05,Kuala Lumpur,-16.0,Kuala Lumpur
2021-01-06,Kuala Lumpur,-17.0,Kuala Lumpur
2021-01-07,Kuala Lumpur,-21.0,Kuala Lumpur
2021-01-08,Kuala Lumpur,-24.0,Kuala Lumpur
2021-01-09,Kuala Lumpur,-21.0,Kuala Lumpur
2021-01-10,Kuala Lumpur,-16.0,Kuala Lumpur
2021-01-11,Kuala Lumpur,-11.0,Kuala Lumpur
2021-01-12,Kuala Lumpur,9.0,Kuala Lumpur
2021-01-13,Kuala Lumpur,-64.0,Kuala Lumpur
2021-01-14,Kuala Lumpur,-61.0,Kuala Lumpur
2021-01-15,Kuala Lumpur,-62.0,Kuala Lumpur
2021-01-16,Kuala Lumpur,-69.0,Kuala Lumpur
2021-01-17,Kuala Lumpur,-72.0,Kuala Lumpur
2021-01-18,Kuala Lumpur,-53.0,Kuala Lumpur
2021-01-19,Kuala Lumpur,-53.0,Kuala Lumpur
2021-01-20,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-01-21,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-01-22,Kuala Lumpur,-59.0,Kuala Lumpur
2021-01-23,Kuala Lumpur,-62.0,Kuala Lumpur
2021-01-24,Kuala Lumpur,-67.0,Kuala Lumpur
2021-01-25,Kuala Lumpur,-48.0,Kuala Lumpur
2021-01-26,Kuala Lumpur,-48.0,Kuala Lumpur
2021-01-27,Kuala Lumpur,-48.0,Kuala Lumpur
2021-01-28,Kuala Lumpur,-64.0,Kuala Lumpur
2021-01-29,Kuala Lumpur,-52.0,Kuala Lumpur
2021-01-30,Kuala Lumpur,-59.0,Kuala Lumpur
2021-01-31,Kuala Lumpur,-61.0,Kuala Lumpur
2021-02-01,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-02-02,Kuala Lumpur,-41.0,Kuala Lumpur
2021-02-03,Kuala Lumpur,-43.0,Kuala Lumpur
2021-02-04,Kuala Lumpur,-44.0,Kuala Lumpur
2021-02-05,Kuala Lumpur,-45.0,Kuala Lumpur
2021-02-06,Kuala Lumpur,-52.0,Kuala Lumpur
2021-02-07,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-02-08,Kuala Lumpur,-33.0,Kuala Lumpur
2021-02-09,Kuala Lumpur,-32.0,Kuala Lumpur
2021-02-10,Kuala Lumpur,-27.0,Kuala Lumpur
2021-02-11,Kuala Lumpur,-42.0,Kuala Lumpur
2021-02-12,Kuala Lumpur,-69.0,Kuala Lumpur
2021-02-13,Kuala Lumpur,-61.0,Kuala Lumpur
2021-02-14,Kuala Lumpur,-45.0,Kuala Lumpur
2021-02-15,Kuala Lumpur,-41.0,Kuala Lumpur
2021-02-16,Kuala Lumpur,-42.0,Kuala Lumpur
2021-02-17,Kuala Lumpur,-40.0,Kuala Lumpur
2021-02-18,Kuala Lumpur,-42.0,Kuala Lumpur
2021-02-19,Kuala Lumpur,-42.0,Kuala Lumpur
2021-02-20,Kuala Lumpur,-40.0,Kuala Lumpur
2021-02-21,Kuala Lumpur,-38.0,Kuala Lumpur
2021-02-22,Kuala Lumpur,-29.0,Kuala Lumpur
2021-02-23,Kuala Lumpur,-29.0,Kuala Lumpur
2021-02-24,Kuala Lumpur,-30.0,Kuala Lumpur
2021-02-25,Kuala Lumpur,-31.0,Kuala Lumpur
2021-02-26,Kuala Lumpur,-31.0,Kuala Lumpur
2021-02-27,Kuala Lumpur,-32.0,Kuala Lumpur
2021-02-28,Kuala Lumpur,-32.0,Kuala Lumpur
2021-03-01,Kuala Lumpur,-25.0,Kuala Lumpur
2021-03-02,Kuala Lumpur,-25.0,Kuala Lumpur
2021-03-03,Kuala Lumpur,-23.0,Kuala Lumpur
2021-03-04,Kuala Lumpur,-26.0,Kuala Lumpur
2021-03-05,Kuala Lumpur,-21.0,Kuala Lumpur
2021-03-06,Kuala Lumpur,-15.0,Kuala Lumpur
2021-03-07,Kuala Lumpur,-20.0,Kuala Lumpur
2021-03-08,Kuala Lumpur,-10.0,Kuala Lumpur
2021-03-09,Kuala Lumpur,-13.0,Kuala Lumpur
