date,state,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential
2020-12-15,Kuala Lumpur,-33.0,-17.0,-31.0,-55.0,-30.0,15.0
2020-12-16,Kuala Lumpur,-33.0,-12.0,-33.0,-56.0,-28.0,15.0
2020-12-17,Kuala Lumpur,-31.0,-10.0,-27.0,-58.0,-29.0,15.0
2020-12-18,Kuala Lumpur,-31.0,-11.0,-33.0,-58.0,-26.0,15.0
2020-12-19,Kuala Lumpur,-33.0,-14.0,-33.0,-55.0,-17.0,10.0
2020-12-20,Kuala Lumpur,-34.0,-19.0,-23.0,-56.0,-21.0,9.0
2020-12-21,Kuala Lumpur,-30.0,-12.0,-31.0,-55.0,-32.0,14.0
2020-12-22,Kuala Lumpur,-28.0,-14.0,-22.0,-53.0,-30.0,13.0
2020-12-23,Kuala Lumpur,-27.0,-6.0,-23.0,-54.0,-29.0,13.0
2020-12-24,Kuala Lumpur,-23.0,-3.0,-15.0,-52.0,-33.0,11.0
2020-12-25,Kuala Lumpur,-32.0,-10.0,-19.0,-67.0,-66.0,22.0
2020-12-26,Kuala Lumpur,-41.0,-27.0,-44.0,-61.0,-24.0,12.0
2020-12-27,Kuala Lumpur,-37.0,-26.0,-29.0,-55.0,-21.0,8.0
2020-12-28,Kuala Lumpur,-30.0,-13.0,-33.0,-54.0,-34.0,13.0
2020-12-29,Kuala Lumpur,-32.0,-17.0,-31.0,-54.0,-33.0,14.0
2020-12-30,Kuala Lumpur,-29.0,-8.0,-25.0,-55.0,-31.0,14.0
2020-12-31,Kuala Lumpur,-22.0,0.0,-2.0,-51.0,-34.0,11.0
2021-01-01,Kuala Lumpur,-34.0,-10.0,-15.0,-67.0,-67.0,23.0
2021-01-02,Kuala Lumpur,-39.0,-20.0,-36.0,-59.0,-22.0,12.0
2021-01-03,Kuala Lumpur,-42.0,-28.0,-55.0,-57.0,-22.0,11.0
2021-01-04,Kuala Lumpur,-32.0,-11.0,-32.0,-54.0,-29.0,14.0
2021-01-05,Kuala Lumpur,-33.0,-16.0,-34.0,-54.0,-28.0,14.0
2021-01-06,Kuala Lumpur,-31.0,-6.0,-30.0,-55.0,-27.0,14.0
2021-01-07,Kuala Lumpur,-31.0,-6.0,-28.0,-57.0,-27.0,15.0
2021-01-08,Kuala Lumpur,-33.0,-5.0,-36.0,-58.0,-24.0,16.0
2021-01-09,Kuala Lumpur,-34.0,-7.0,-38.0,-55.0,-15.0,11.0
2021-01-10,Kuala Lumpur,-35.0,-12.0,-31.0,-55.0,-18.0,10.0
2021-01-11,Kuala Lumpur,-29.0,0.0,-34.0,-53.0,-29.0,13.0
2021-01-12,Kuala Lumpur,-23.0,10.0,-30.0,-46.0,-27.0,10.0
2021-01-13,Kuala Lumpur,-69.0,-29.0,-70.0,-76.0,-47.0,29.0
2021-01-14,Kuala Lumpur,-67.0,-30.0,-66.0,-77.0,-48.0,27.0
2021-01-15,Kuala Lumpur,-68.0,-32.0,-71.0,-77.0,-46.0,29.0
2021-01-16,Kuala Lumpur,-70.0,-34.0,-74.0,-79.0,-38.0,26.0
2021-01-17,Kuala Lumpur,-73.0,-43.0,-77.0,-81.0,-45.0,26.0
2021-01-18,Kuala Lumpur,-64.0,-30.0,-64.0,-73.0,-47.0,26.0
2021-01-19,Kuala Lumpur,-64.0,-31.0,-61.0,-73.0,-47.0,25.0
2021-01-20,Kuala Lumpur,-65.0,-28.0,-63.0,-74.0,-46.0,26.0
2021-01-21,Kuala Lumpur,-64.0,-27.0,-59.0,-75.0,-46.0,26.0
2021-01-22,Kuala Lumpur,-64.0,-29.0,-65.0,-76.0,-42.0,28.0
2021-01-23,Kuala Lumpur,-66.0,-30.0,-71.0,-77.0,-34.0,26.0
2021-01-24,Kuala Lumpur,-68.0,-35.0,-69.0,-80.0,-40.0,24.0
2021-01-25,Kuala Lumpur,-60.0,-24.0,-60.0,-72.0,-43.0,24.0
2021-01-26,Kuala Lumpur,-60.0,-24.0,-57.0,-72.0,-44.0,24.0
2021-01-27,Kuala Lumpur,-61.0,-25.0,-60.0,-71.0,-42.0,24.0
2021-01-28,Kuala Lumpur,-63.0,-20.0,-61.0,-81.0,-66.0,34.0
2021-01-29,Kuala Lumpur,-60.0,-20.0,-60.0,-74.0,-39.0,26.0
2021-01-30,Kuala Lumpur,-63.0,-25.0,-66.0,-74.0,-30.0,24.0
2021-01-31,Kuala Lumpur,-66.0,-32.0,-67.0,-77.0,-37.0,23.0
2021-02-01,Kuala Lumpur,-63.0,-21.0,-62.0,-78.0,-61.0,30.0
2021-02-02,Kuala Lumpur,-57.0,-21.0,-55.0,-69.0,-41.0,22.0
2021-02-03,Kuala Lumpur,-59.0,-19.0,-57.0,-71.0,-40.0,23.0
2021-02-04,Kuala Lumpur,-58.0,-17.0,-52.0,-72.0,-40.0,23.0
2021-02-05,Kuala Lumpur,-57.0,-16.0,-58.0,-72.0,-36.0,24.0
2021-02-06,Kuala Lumpur,-60.0,-19.0,-65.0,-73.0,-27.0,22.0
2021-02-07,Kuala Lumpur,-62.0,-25.0,-64.0,-76.0,-33.0,21.0
2021-02-08,Kuala Lumpur,-54.0,-14.0,-56.0,-68.0,-39.0,20.0
2021-02-09,Kuala Lumpur,-53.0,-10.0,-51.0,-68.0,-39.0,20.0
2021-02-10,Kuala Lumpur,-44.0,-1.0,-50.0,-68.0,-38.0,20.0
2021-02-11,Kuala Lumpur,-48.0,-2.0,-50.0,-70.0,-52.0,23.0
2021-02-12,Kuala Lumpur,-64.0,-34.0,-62.0,-81.0,-75.0,37.0
2021-02-13,Kuala Lumpur,-61.0,-35.0,-61.0,-75.0,-56.0,26.0
2021-02-14,Kuala Lumpur,-53.0,-32.0,-53.0,-71.0,-38.0,20.0
2021-02-15,Kuala Lumpur,-46.0,-16.0,-49.0,-68.0,-47.0,22.0
2021-02-16,Kuala Lumpur,-48.0,-20.0,-49.0,-67.0,-44.0,22.0
2021-02-17,Kuala Lumpur,-49.0,-19.0,-51.0,-66.0,-39.0,22.0
2021-02-18,Kuala Lumpur,-46.0,-15.0,-45.0,-68.0,-38.0,21.0
2021-02-19,Kuala Lumpur,-45.0,-14.0,-47.0,-68.0,-33.0,21.0
2021-02-20,Kuala Lumpur,-44.0,-18.0,-48.0,-66.0,-25.0,17.0
2021-02-21,Kuala Lumpur,-43.0,-21.0,-40.0,-67.0,-28.0,16.0
2021-02-22,Kuala Lumpur,-42.0,-15.0,-45.0,-64.0,-34.0,18.0
2021-02-23,Kuala Lumpur,-41.0,-18.0,-41.0,-63.0,-34.0,17.0
2021-02-24,Kuala Lumpur,-40.0,-11.0,-46.0,-65.0,-32.0,17.0
2021-02-25,Kuala Lumpur,-39.0,-8.0,-42.0,-65.0,-33.0,17.0
2021-02-26,Kuala Lumpur,-37.0,-10.0,-44.0,-66.0,-29.0,18.0
2021-02-27,Kuala Lumpur,-36.0,-9.0,-44.0,-62.0,-20.0,14.0
2021-02-28,Kuala Lumpur,-35.0,-12.0,-38.0,-64.0,-24.0,14.0
2021-03-01,Kuala Lumpur,-36.0,-8.0,-46.0,-62.0,-33.0,16.0
2021-03-02,Kuala Lumpur,-37.0,-13.0,-45.0,-61.0,-32.0,16.0
2021-03-03,Kuala Lumpur,-37.0,-9.0,-44.0,-61.0,-31.0,16.0
2021-03-04,Kuala Lumpur,-36.0,-9.0,-37.0,-63.0,-31.0,16.0
2021-03-05,Kuala Lumpur,-31.0,-7.0,-39.0,-61.0,-26.0,16.0
2021-03-06,Kuala Lumpur,-27.0,-8.0,-37.0,-58.0,-19.0,11.0
2021-03-07,Kuala Lumpur,-27.0,-8.0,-31.0,-59.0,-23.0,10.0
2021-03-08,Kuala Lumpur,-30.0,-5.0,-39.0,-57.0,-30.0,13.0
2021-03-09,Kuala Lumpur,-31.0,-9.0,-33.0,-56.0,-29.0,13.0
2021-03-10,Kuala Lumpur,-31.0,-5.0,-36.0,-57.0,-27.0,13.0
2021-03-11,Kuala Lumpur,-32.0,-8.0,-35.0,-59.0,-29.0,14.0
2021-03-12,Kuala Lumpur,-30.0,-7.0,-37.0,-59.0,-24.0,14.0
2021-03-13,Kuala Lumpur,-27.0,-8.0,-31.0,-56.0,-18.0,11.0
2021-03-14,Kuala Lumpur,-27.0,-10.0,-24.0,-58.0,-23.0,10.0
2021-03-15,Kuala Lumpur,-32.0,-10.0,-41.0,-56.0,-28.0,13.0
2021-03-16,Kuala Lumpur,-32.0,-11.0,-36.0,-56.0,-28.0,13.0
2021-03-17,Kuala Lumpur,-33.0,-7.0,-38.0,-56.0,-26.0,13.0
2021-03-18,Kuala Lumpur,-31.0,-7.0,-34.0,-58.0,-27.0,13.0
2021-03-19,Kuala Lumpur,-28.0,-6.0,-35.0,-58.0,-23.0,14.0
2021-03-20,Kuala Lumpur,-25.0,-7.0,-29.0,-55.0,-17.0,10.0
2021-03-21,Kuala Lumpur,-24.0,-8.0,-15.0,-56.0,-21.0,9.0
2021-03-22,Kuala Lumpur,-30.0,-7.0,-37.0,-55.0,-27.0,13.0
2021-03-23,Kuala Lumpur,-29.0,-10.0,-33.0,-55.0,-27.0,13.0
2021-03-24,Kuala Lumpur,-30.0,-5.0,-36.0,-56.0,-25.0,13.0
2021-03-25,Kuala Lumpur,-29.0,-7.0,-34.0,-56.0,-26.0,13.0
2021-03-26,Kuala Lumpur,-26.0,-3.0,-32.0,-56.0,-22.0,13.0
2021-03-27,Kuala Lumpur,-24.0,-8.0,-29.0,-53.0,-17.0,9.0
2021-03-28,Kuala Lumpur,-21.0,-8.0,-9.0,-53.0,-21.0,8.0
2021-03-29,Kuala Lumpur,-28.0,-7.0,-36.0,-55.0,-31.0,14.0
2021-03-30,Kuala Lumpur,-24.0,-5.0,-24.0,-52.0,-28.0,11.0
2021-03-31,Kuala Lumpur,-24.0,-1.0,-25.0,-53.0,-27.0,11.0
2021-04-01,Kuala Lumpur,-23.0,-2.0,-16.0,-55.0,-27.0,11.0
2021-04-02,Kuala Lumpur,-22.0,-2.0,-24.0,-55.0,-24.0,12.0
2021-04-03,Kuala Lumpur,-19.0,-2.0,-15.0,-51.0,-17.0,7.0
2021-04-04,Kuala Lumpur,-21.0,-5.0,-15.0,-52.0,-21.0,7.0
2021-04-05,Kuala Lumpur,-28.0,-6.0,-38.0,-52.0,-26.0,11.0
2021-04-06,Kuala Lumpur,-26.0,-6.0,-30.0,-50.0,-25.0,10.0
2021-04-07,Kuala Lumpur,-27.0,-4.0,-34.0,-51.0,-25.0,11.0
2021-04-08,Kuala Lumpur,-24.0,0.0,-22.0,-53.0,-24.0,10.0
2021-04-09,Kuala Lumpur,-24.0,-6.0,-30.0,-51.0,-20.0,11.0
2021-04-10,Kuala Lumpur,-18.0,-2.0,-18.0,-47.0,-16.0,7.0
2021-04-11,Kuala Lumpur,-18.0,-2.0,-14.0,-48.0,-20.0,7.0
2021-04-12,Kuala Lumpur,-23.0,3.0,-32.0,-45.0,-24.0,9.0
2021-04-13,Kuala Lumpur,-39.0,-10.0,-47.0,-54.0,-27.0,14.0
2021-04-14,Kuala Lumpur,-38.0,-6.0,-47.0,-54.0,-25.0,14.0
2021-04-15,Kuala Lumpur,-36.0,-10.0,-40.0,-55.0,-24.0,14.0
2021-04-16,Kuala Lumpur,-34.0,-7.0,-37.0,-55.0,-20.0,15.0
2021-04-17,Kuala Lumpur,-33.0,-10.0,-46.0,-57.0,-16.0,13.0
2021-04-18,Kuala Lumpur,-31.0,-7.0,-34.0,-57.0,-20.0,12.0
2021-04-19,Kuala Lumpur,-35.0,-8.0,-40.0,-53.0,-24.0,14.0
2021-04-20,Kuala Lumpur,-34.0,-9.0,-36.0,-53.0,-24.0,14.0
2021-04-21,Kuala Lumpur,-36.0,-8.0,-41.0,-55.0,-24.0,14.0
2021-04-22,Kuala Lumpur,-34.0,-8.0,-36.0,-56.0,-24.0,14.0
2021-04-23,Kuala Lumpur,-30.0,-4.0,-34.0,-56.0,-20.0,15.0
2021-04-24,Kuala Lumpur,-28.0,-3.0,-37.0,-55.0,-16.0,12.0
2021-04-25,Kuala Lumpur,-30.0,-6.0,-31.0,-57.0,-21.0,12.0
2021-04-26,Kuala Lumpur,-34.0,-9.0,-43.0,-53.0,-24.0,14.0
2021-04-27,Kuala Lumpur,-34.0,-12.0,-41.0,-53.0,-25.0,14.0
2021-04-28,Kuala Lumpur,-31.0,-6.0,-34.0,-53.0,-24.0,13.0
2021-04-29,Kuala Lumpur,-27.0,4.0,-25.0,-66.0,-56.0,23.0
2021-04-30,Kuala Lumpur,-30.0,-5.0,-37.0,-58.0,-23.0,15.0
2021-05-01,Kuala Lumpur,-30.0,-3.0,-38.0,-58.0,-40.0,17.0
2021-05-02,Kuala Lumpur,-30.0,-8.0,-38.0,-58.0,-21.0,12.0
2021-05-03,Kuala Lumpur,-31.0,-4.0,-42.0,-53.0,-25.0,13.0
2021-05-04,Kuala Lumpur,-31.0,-8.0,-41.0,-53.0,-25.0,14.0
2021-05-05,Kuala Lumpur,-28.0,-2.0,-41.0,-51.0,-25.0,12.0
2021-05-06,Kuala Lumpur,-31.0,1.0,-44.0,-58.0,-27.0,16.0
2021-05-07,Kuala Lumpur,-50.0,-3.0,-57.0,-63.0,-28.0,22.0
2021-05-08,Kuala Lumpur,-53.0,-5.0,-66.0,-64.0,-22.0,21.0
2021-05-09,Kuala Lumpur,-58.0,-16.0,-72.0,-69.0,-32.0,21.0
2021-05-10,Kuala Lumpur,-54.0,-9.0,-65.0,-63.0,-35.0,21.0
2021-05-11,Kuala Lumpur,-52.0,4.0,-61.0,-63.0,-38.0,21.0
2021-05-12,Kuala Lumpur,-51.0,16.0,-60.0,-68.0,-47.0,24.0
2021-05-13,Kuala Lumpur,-70.0,-33.0,-57.0,-84.0,-79.0,37.0
2021-05-14,Kuala Lumpur,-65.0,-13.0,-62.0,-84.0,-77.0,40.0
2021-05-15,Kuala Lumpur,-61.0,-14.0,-63.0,-75.0,-44.0,26.0
2021-05-16,Kuala Lumpur,-62.0,-21.0,-60.0,-73.0,-38.0,23.0
2021-05-17,Kuala Lumpur,-53.0,-9.0,-58.0,-66.0,-41.0,23.0
2021-05-18,Kuala Lumpur,-55.0,-15.0,-59.0,-65.0,-39.0,23.0
2021-05-19,Kuala Lumpur,-55.0,-6.0,-57.0,-65.0,-37.0,23.0
2021-05-20,Kuala Lumpur,-54.0,-5.0,-53.0,-70.0,-38.0,24.0
2021-05-21,Kuala Lumpur,-54.0,-3.0,-59.0,-70.0,-33.0,26.0
2021-05-22,Kuala Lumpur,-59.0,-14.0,-65.0,-70.0,-25.0,24.0
2021-05-23,Kuala Lumpur,-63.0,-23.0,-64.0,-75.0,-34.0,24.0
2021-05-24,Kuala Lumpur,-55.0,-14.0,-56.0,-67.0,-38.0,23.0
2021-05-25,Kuala Lumpur,-59.0,-24.0,-60.0,-69.0,-41.0,25.0
2021-05-26,Kuala Lumpur,-64.0,-16.0,-65.0,-80.0,-68.0,36.0
2021-05-27,Kuala Lumpur,-59.0,-21.0,-59.0,-71.0,-41.0,27.0
2021-05-28,Kuala Lumpur,-59.0,-17.0,-61.0,-73.0,-37.0,29.0
2021-05-29,Kuala Lumpur,-57.0,-1.0,-68.0,-72.0,-23.0,24.0
2021-05-30,Kuala Lumpur,-61.0,-15.0,-66.0,-75.0,-28.0,24.0
2021-05-31,Kuala Lumpur,-48.0,3.0,-54.0,-65.0,-37.0,22.0
2021-06-01,Kuala Lumpur,-74.0,-34.0,-78.0,-84.0,-67.0,38.0
2021-06-02,Kuala Lumpur,-72.0,-28.0,-77.0,-83.0,-64.0,38.0
2021-06-03,Kuala Lumpur,-71.0,-26.0,-74.0,-84.0,-63.0,38.0
2021-06-04,Kuala Lumpur,-72.0,-25.0,-78.0,-84.0,-61.0,41.0
2021-06-05,Kuala Lumpur,-73.0,-30.0,-82.0,-83.0,-51.0,34.0
2021-06-06,Kuala Lumpur,-74.0,-37.0,-80.0,-85.0,-49.0,30.0
2021-06-07,Kuala Lumpur,-72.0,-24.0,-78.0,-87.0,-80.0,42.0
2021-06-08,Kuala Lumpur,-68.0,-25.0,-72.0,-81.0,-61.0,35.0
2021-06-09,Kuala Lumpur,-69.0,-20.0,-72.0,-81.0,-61.0,36.0
2021-06-10,Kuala Lumpur,-68.0,-23.0,-71.0,-82.0,-60.0,36.0
2021-06-11,Kuala Lumpur,-69.0,-22.0,-73.0,-83.0,-57.0,38.0
2021-06-12,Kuala Lumpur,-72.0,-29.0,-80.0,-83.0,-47.0,32.0
2021-06-13,Kuala Lumpur,-72.0,-32.0,-78.0,-84.0,-47.0,29.0
2021-06-14,Kuala Lumpur,-67.0,-25.0,-73.0,-80.0,-58.0,34.0
2021-06-15,Kuala Lumpur,-67.0,-23.0,-69.0,-79.0,-58.0,34.0
2021-06-16,Kuala Lumpur,-69.0,-23.0,-72.0,-80.0,-58.0,34.0
2021-06-17,Kuala Lumpur,-68.0,-22.0,-70.0,-81.0,-58.0,34.0
2021-06-18,Kuala Lumpur,-69.0,-20.0,-71.0,-81.0,-55.0,37.0
2021-06-19,Kuala Lumpur,-71.0,-25.0,-78.0,-80.0,-45.0,31.0
2021-06-20,Kuala Lumpur,-72.0,-35.0,-78.0,-84.0,-48.0,28.0
2021-06-21,Kuala Lumpur,-66.0,-20.0,-69.0,-80.0,-57.0,33.0
2021-06-22,Kuala Lumpur,-67.0,-23.0,-68.0,-79.0,-57.0,33.0
2021-06-23,Kuala Lumpur,-67.0,-19.0,-69.0,-80.0,-57.0,34.0
2021-06-24,Kuala Lumpur,-67.0,-20.0,-66.0,-81.0,-57.0,34.0
2021-06-25,Kuala Lumpur,-68.0,-19.0,-70.0,-81.0,-53.0,36.0
2021-06-26,Kuala Lumpur,-70.0,-26.0,-78.0,-80.0,-44.0,31.0
2021-06-27,Kuala Lumpur,-72.0,-32.0,-77.0,-83.0,-45.0,28.0
2021-06-28,Kuala Lumpur,-66.0,-21.0,-69.0,-79.0,-55.0,32.0
2021-06-29,Kuala Lumpur,-65.0,-20.0,-66.0,-78.0,-56.0,32.0
2021-06-30,Kuala Lumpur,-65.0,-17.0,-66.0,-78.0,-55.0,31.0
2021-07-01,Kuala Lumpur,-64.0,-15.0,-63.0,-78.0,-55.0,33.0
2021-07-02,Kuala Lumpur,-61.0,6.0,-64.0,-78.0,-51.0,33.0
2021-07-03,Kuala Lumpur,-75.0,-33.0,-80.0,-83.0,-54.0,35.0
2021-07-04,Kuala Lumpur,-75.0,-37.0,-78.0,-84.0,-51.0,30.0
2021-07-05,Kuala Lumpur,-70.0,-24.0,-70.0,-81.0,-63.0,37.0
2021-07-06,Kuala Lumpur,-69.0,-24.0,-67.0,-80.0,-62.0,36.0
2021-07-07,Kuala Lumpur,-69.0,-20.0,-69.0,-81.0,-62.0,37.0
2021-07-08,Kuala Lumpur,-70.0,-27.0,-69.0,-82.0,-62.0,37.0
2021-07-09,Kuala Lumpur,-69.0,-17.0,-70.0,-82.0,-59.0,39.0
2021-07-10,Kuala Lumpur,-73.0,-30.0,-78.0,-82.0,-50.0,33.0
2021-07-11,Kuala Lumpur,-73.0,-32.0,-76.0,-84.0,-48.0,29.0
2021-07-12,Kuala Lumpur,-67.0,-21.0,-69.0,-81.0,-62.0,35.0
2021-07-13,Kuala Lumpur,-68.0,-23.0,-66.0,-80.0,-62.0,35.0
2021-07-14,Kuala Lumpur,-67.0,-16.0,-66.0,-81.0,-61.0,36.0
2021-07-15,Kuala Lumpur,-67.0,-17.0,-63.0,-82.0,-61.0,36.0
2021-07-16,Kuala Lumpur,-68.0,-17.0,-69.0,-82.0,-58.0,38.0
2021-07-17,Kuala Lumpur,-68.0,-19.0,-74.0,-81.0,-46.0,31.0
2021-07-18,Kuala Lumpur,-69.0,-25.0,-72.0,-82.0,-44.0,28.0
2021-07-19,Kuala Lumpur,-62.0,-3.0,-65.0,-79.0,-60.0,33.0
2021-07-20,Kuala Lumpur,-71.0,-27.0,-69.0,-87.0,-80.0,40.0
2021-07-21,Kuala Lumpur,-66.0,-16.0,-64.0,-80.0,-59.0,35.0
2021-07-22,Kuala Lumpur,-64.0,-16.0,-61.0,-79.0,-58.0,34.0
2021-07-23,Kuala Lumpur,-65.0,-14.0,-65.0,-81.0,-54.0,36.0
2021-07-24,Kuala Lumpur,-68.0,-23.0,-73.0,-80.0,-44.0,31.0
2021-07-25,Kuala Lumpur,-70.0,-32.0,-73.0,-82.0,-45.0,28.0
2021-07-26,Kuala Lumpur,-65.0,-18.0,-63.0,-78.0,-57.0,33.0
2021-07-27,Kuala Lumpur,-64.0,-19.0,-62.0,-77.0,-57.0,33.0
2021-07-28,Kuala Lumpur,-64.0,-16.0,-62.0,-79.0,-56.0,34.0
2021-07-29,Kuala Lumpur,-64.0,-17.0,-59.0,-79.0,-57.0,34.0
2021-07-30,Kuala Lumpur,-65.0,-17.0,-64.0,-80.0,-54.0,36.0
2021-07-31,Kuala Lumpur,-66.0,-19.0,-71.0,-79.0,-43.0,31.0
2021-08-01,Kuala Lumpur,-68.0,-26.0,-70.0,-80.0,-44.0,28.0
2021-08-02,Kuala Lumpur,-63.0,-13.0,-62.0,-78.0,-55.0,32.0
2021-08-03,Kuala Lumpur,-64.0,-17.0,-62.0,-78.0,-56.0,33.0
2021-08-04,Kuala Lumpur,-64.0,-13.0,-62.0,-78.0,-55.0,33.0
2021-08-05,Kuala Lumpur,-64.0,-15.0,-60.0,-79.0,-56.0,34.0
2021-08-06,Kuala Lumpur,-64.0,-12.0,-64.0,-80.0,-52.0,36.0
2021-08-07,Kuala Lumpur,-66.0,-16.0,-71.0,-79.0,-42.0,30.0
2021-08-08,Kuala Lumpur,-69.0,-28.0,-72.0,-82.0,-43.0,28.0
2021-08-09,Kuala Lumpur,-61.0,-14.0,-61.0,-77.0,-55.0,31.0
2021-08-10,Kuala Lumpur,-65.0,-13.0,-64.0,-82.0,-72.0,38.0
2021-08-11,Kuala Lumpur,-64.0,-15.0,-62.0,-78.0,-54.0,32.0
2021-08-12,Kuala Lumpur,-63.0,-14.0,-59.0,-78.0,-55.0,33.0
2021-08-13,Kuala Lumpur,-64.0,-14.0,-64.0,-79.0,-52.0,35.0
2021-08-14,Kuala Lumpur,-66.0,-19.0,-71.0,-78.0,-41.0,30.0
2021-08-15,Kuala Lumpur,-69.0,-28.0,-71.0,-80.0,-42.0,27.0
2021-08-16,Kuala Lumpur,-61.0,-17.0,-62.0,-75.0,-54.0,31.0
2021-08-17,Kuala Lumpur,-61.0,-17.0,-59.0,-74.0,-55.0,31.0
2021-08-18,Kuala Lumpur,-62.0,-22.0,-62.0,-76.0,-52.0,31.0
2021-08-19,Kuala Lumpur,-58.0,-7.0,-51.0,-77.0,-52.0,30.0
2021-08-20,Kuala Lumpur,-60.0,-15.0,-59.0,-77.0,-49.0,33.0
2021-08-21,Kuala Lumpur,-59.0,-11.0,-60.0,-75.0,-37.0,27.0
2021-08-22,Kuala Lumpur,-60.0,-20.0,-56.0,-77.0,-38.0,25.0
2021-08-23,Kuala Lumpur,-56.0,-12.0,-51.0,-74.0,-51.0,28.0
2021-08-24,Kuala Lumpur,-57.0,-16.0,-50.0,-74.0,-51.0,29.0
2021-08-25,Kuala Lumpur,-57.0,-12.0,-51.0,-74.0,-50.0,29.0
2021-08-26,Kuala Lumpur,-56.0,-11.0,-47.0,-75.0,-50.0,29.0
2021-08-27,Kuala Lumpur,-56.0,-12.0,-51.0,-76.0,-46.0,30.0
2021-08-28,Kuala Lumpur,-56.0,-12.0,-53.0,-73.0,-34.0,25.0
2021-08-29,Kuala Lumpur,-58.0,-19.0,-51.0,-77.0,-37.0,24.0
2021-08-30,Kuala Lumpur,-50.0,-6.0,-42.0,-73.0,-50.0,26.0
2021-08-31,Kuala Lumpur,-54.0,-8.0,-29.0,-80.0,-76.0,35.0
2021-09-01,Kuala Lumpur,-54.0,-11.0,-46.0,-72.0,-48.0,26.0
2021-09-02,Kuala Lumpur,-54.0,-9.0,-41.0,-74.0,-48.0,27.0
2021-09-03,Kuala Lumpur,-54.0,-9.0,-47.0,-74.0,-43.0,28.0
2021-09-04,Kuala Lumpur,-54.0,-10.0,-43.0,-72.0,-31.0,23.0
2021-09-05,Kuala Lumpur,-55.0,-15.0,-41.0,-73.0,-34.0,22.0
2021-09-06,Kuala Lumpur,-51.0,-8.0,-44.0,-71.0,-46.0,25.0
2021-09-07,Kuala Lumpur,-50.0,-10.0,-38.0,-70.0,-46.0,25.0
2021-09-08,Kuala Lumpur,-51.0,-7.0,-40.0,-71.0,-45.0,25.0
2021-09-09,Kuala Lumpur,-49.0,-6.0,-35.0,-72.0,-45.0,25.0
2021-09-10,Kuala Lumpur,-49.0,-7.0,-39.0,-72.0,-41.0,26.0
2021-09-11,Kuala Lumpur,-47.0,-7.0,-29.0,-68.0,-28.0,19.0
2021-09-12,Kuala Lumpur,-48.0,-12.0,-19.0,-70.0,-32.0,18.0
2021-09-13,Kuala Lumpur,-48.0,-9.0,-39.0,-70.0,-45.0,23.0
2021-09-14,Kuala Lumpur,-46.0,-9.0,-28.0,-68.0,-44.0,22.0
2021-09-15,Kuala Lumpur,-47.0,-8.0,-39.0,-68.0,-44.0,22.0
2021-09-16,Kuala Lumpur,-42.0,5.0,3.0,-76.0,-72.0,30.0
2021-09-17,Kuala Lumpur,-47.0,-9.0,-38.0,-72.0,-42.0,24.0
2021-09-18,Kuala Lumpur,-47.0,-10.0,-33.0,-68.0,-29.0,19.0
2021-09-19,Kuala Lumpur,-48.0,-15.0,-30.0,-69.0,-32.0,17.0
2021-09-20,Kuala Lumpur,-43.0,-4.0,-33.0,-68.0,-43.0,20.0
2021-09-21,Kuala Lumpur,-45.0,-8.0,-29.0,-68.0,-42.0,21.0
2021-09-22,Kuala Lumpur,-45.0,-7.0,-31.0,-67.0,-39.0,21.0
2021-09-23,Kuala Lumpur,-43.0,-6.0,-24.0,-69.0,-39.0,21.0
2021-09-24,Kuala Lumpur,-43.0,-5.0,-31.0,-69.0,-36.0,22.0
2021-09-25,Kuala Lumpur,-40.0,-3.0,-23.0,-65.0,-24.0,16.0
2021-09-26,Kuala Lumpur,-43.0,-12.0,-25.0,-67.0,-29.0,16.0
2021-09-27,Kuala Lumpur,-41.0,-4.0,-33.0,-66.0,-40.0,19.0
2021-09-28,Kuala Lumpur,-42.0,-9.0,-35.0,-66.0,-39.0,20.0
2021-09-29,Kuala Lumpur,-43.0,-4.0,-33.0,-67.0,-38.0,20.0
2021-09-30,Kuala Lumpur,-38.0,0.0,-22.0,-67.0,-37.0,19.0
2021-10-01,Kuala Lumpur,-37.0,3.0,-28.0,-67.0,-34.0,19.0
2021-10-02,Kuala Lumpur,-33.0,4.0,-14.0,-62.0,-23.0,14.0
2021-10-03,Kuala Lumpur,-34.0,1.0,-2.0,-63.0,-28.0,13.0
2021-10-04,Kuala Lumpur,-36.0,1.0,-28.0,-64.0,-37.0,17.0
2021-10-05,Kuala Lumpur,-37.0,-1.0,-26.0,-64.0,-37.0,17.0
2021-10-06,Kuala Lumpur,-37.0,3.0,-27.0,-64.0,-35.0,17.0
2021-10-07,Kuala Lumpur,-36.0,2.0,-17.0,-66.0,-35.0,17.0
2021-10-08,Kuala Lumpur,-34.0,3.0,-20.0,-66.0,-31.0,18.0
2021-10-09,Kuala Lumpur,-31.0,4.0,-5.0,-60.0,-22.0,13.0
2021-10-10,Kuala Lumpur,-31.0,1.0,4.0,-62.0,-26.0,12.0
2021-10-11,Kuala Lumpur,-34.0,2.0,-22.0,-62.0,-35.0,15.0
2021-10-12,Kuala Lumpur,-35.0,0.0,-18.0,-61.0,-34.0,15.0
2021-10-13,Kuala Lumpur,-35.0,1.0,-22.0,-62.0,-34.0,15.0
2021-10-14,Kuala Lumpur,-35.0,-1.0,-17.0,-63.0,-35.0,15.0
