date,state,driving,transit,walking
2021-07-07,Total,-27.59999999999999,,-37.12
2021-07-08,Total,-27.090000000000003,,-37.91
2021-07-09,Total,-22.81,,-34.84
2021-07-10,Total,-27.47,,-39.52
2021-07-11,Total,-26.97,,-36.75
2021-07-12,Total,-27.739999999999995,,-38.86
2021-07-13,Total,-26.69,,-36.46
2021-07-14,Total,-24.769999999999996,,-35.25
2021-07-15,Total,-24.200000000000006,,-35.540000000000006
2021-07-16,Total,-19.069999999999993,,-32.44
2021-07-17,Total,-20.81,,-34.89
2021-07-18,Total,-18.72,,-31.18000000000001
2021-07-19,Total,-22.299999999999994,,-34.67
2021-07-20,Total,-35.81,,-43.97
2021-07-21,Total,-27.64,,-38.81
2021-07-22,Total,-27.09999999999999,,-38.52
2021-07-23,Total,-24.5,,-36.16
2021-07-24,Total,-26.129999999999995,,-35.42
2021-07-25,Total,-27.269999999999996,,-40.15
2021-07-26,Total,-28.010000000000005,,-38.99
2021-07-27,Total,-24.739999999999995,,-36.69
2021-07-28,Total,-23.39,,-34.97
2021-07-29,Total,-21.94,,-36.12
2021-07-30,Total,-18.25,,-33.370000000000005
2021-07-31,Total,-20.909999999999997,,-33.72
2021-08-01,Total,-23.33,,-34.879999999999995
2021-08-02,Total,-24.260000000000005,,-34.81
2021-08-03,Total,-24.11,,-35.540000000000006
2021-08-04,Total,-23.04000000000001,,-33.15000000000001
2021-08-05,Total,-19.83,,-31.989999999999995
2021-08-06,Total,-17.450000000000006,,-31.230000000000004
2021-08-07,Total,-23.33,,-34.33
2021-08-08,Total,-24.620000000000005,,-33.36
